x,y,wide_right,wide_left
857.455725,547.014931,5.248,5.594
853.975511,543.431508,5.241,5.600
850.496251,539.846966,5.234,5.606
847.017619,536.261487,5.228,5.612
843.53929,532.675255,5.221,5.618
840.06094,529.088453,5.215,5.624
836.582243,525.501265,5.208,5.630
833.102875,521.913873,5.202,5.635
829.62251,518.326461,5.195,5.641
826.140824,514.739213,5.189,5.647
822.657491,511.152311,5.182,5.653
819.172546,507.565655,5.175,5.659
815.69012,503.975908,5.169,5.665
812.216957,500.377672,5.162,5.671
808.759842,496.765515,5.156,5.677
805.325558,493.134006,5.149,5.683
801.920891,489.477712,5.143,5.689
798.552625,485.791202,5.155,5.676
795.227545,482.069044,5.213,5.617
791.952436,478.305808,5.270,5.558
788.734083,474.496060,5.328,5.498
785.579269,470.634369,5.378,5.465
782.49478,466.715304,5.422,5.450
779.487401,462.733433,5.467,5.435
776.563915,458.683326,5.512,5.421
773.724437,454.565037,5.509,5.413
770.947027,450.396766,5.501,5.406
768.205189,446.200464,5.493,5.398
765.472425,441.998077,5.484,5.391
762.72224,437.811555,5.476,5.384
759.928138,433.662845,5.467,5.377
757.068397,429.570164,5.459,5.370
754.178211,425.507236,5.402,5.364
751.330165,421.418554,5.300,5.360
748.596004,417.249329,5.306,5.360
746.00525,412.979468,5.311,5.359
743.540325,408.627582,5.277,5.351
741.181179,404.214312,5.238,5.346
738.908398,399.758814,5.204,5.351
736.706504,395.271025,5.185,5.347
734.561525,390.757361,5.187,5.333
732.459492,386.224229,5.189,5.319
730.386437,381.678036,5.191,5.305
728.328391,377.125190,5.192,5.290
726.271385,372.572099,5.194,5.276
724.204621,368.023699,5.196,5.262
722.12815,363.479891,5.197,5.248
720.044345,358.939501,5.199,5.234
717.955577,354.401353,5.201,5.220
715.864219,349.864273,5.202,5.206
713.772642,345.327085,5.204,5.191
711.683211,340.788619,5.206,5.177
709.597316,336.248189,5.208,5.163
707.51445,331.706058,5.209,5.149
705.433884,327.162600,5.211,5.135
703.354892,322.618188,5.213,5.121
701.276744,318.073195,5.214,5.107
699.198713,313.527994,5.216,5.093
697.120072,308.982959,5.218,5.078
695.040093,304.438463,5.219,5.064
692.958047,299.894879,5.221,5.050
690.873206,295.352580,5.223,5.036
688.784844,290.811939,5.225,5.022
686.692232,286.273330,5.226,5.008
684.594643,281.737126,5.228,4.994
682.491347,277.203700,5.230,4.980
680.381619,272.673425,5.231,4.965
678.264729,268.146674,5.233,4.951
676.13995,263.623821,5.239,4.937
674.006554,259.105239,5.254,4.923
671.863813,254.591301,5.269,4.909
669.711,250.082380,5.284,4.895
667.547386,245.578850,5.299,4.881
665.372244,241.081083,5.314,4.867
663.184846,236.589453,5.328,4.853
660.984464,232.104334,5.343,4.839
658.77037,227.626097,5.358,4.825
656.541837,223.155117,5.373,4.811
654.298136,218.691767,5.388,4.797
652.038822,214.236275,5.403,4.783
649.764476,209.788344,5.417,4.769
647.475914,205.347556,5.432,4.754
645.173949,200.913496,5.447,4.740
642.859397,196.485747,5.465,4.736
640.533072,192.063890,5.491,4.754
638.195789,187.647510,5.518,4.773
635.848363,183.236189,5.544,4.791
633.491609,178.829511,5.570,4.810
631.126341,174.427059,5.596,4.828
628.753374,170.028415,5.623,4.846
626.373523,165.633163,5.649,4.865
623.987603,161.240886,5.675,4.883
621.595459,156.851777,5.701,4.902
619.190305,152.470208,5.728,4.920
616.762571,148.102302,5.754,4.939
614.302681,143.754188,5.780,4.957
611.801056,139.431996,5.806,4.976
609.248119,135.141854,5.833,4.994
606.634293,130.889892,5.859,5.012
603.953439,126.680067,5.832,5.036
601.212382,122.508154,5.795,5.060
598.421003,118.367999,5.758,5.085
595.589181,114.253448,5.720,5.109
592.726798,110.158347,5.683,5.134
589.843733,106.076541,5.645,5.158
586.94985,102.001887,5.608,5.183
584.052205,97.929979,5.570,5.207
581.151872,93.860122,5.533,5.232
578.249154,89.792094,5.495,5.256
575.344355,85.725675,5.458,5.281
572.437779,81.660643,5.426,5.303
569.529729,77.596778,5.413,5.320
566.620511,73.533859,5.400,5.337
563.710427,69.471665,5.386,5.354
560.799782,65.409975,5.373,5.370
557.88888,61.348569,5.360,5.387
554.978024,57.287226,5.346,5.404
552.06752,53.225725,5.333,5.421
549.15767,49.163844,5.320,5.437
546.248778,45.101364,5.306,5.454
543.341149,41.038064,5.293,5.471
540.435086,36.973722,5.280,5.488
537.530894,32.908118,5.266,5.505
534.628876,28.841031,5.253,5.521
531.729337,24.772240,5.240,5.538
528.83258,20.701525,5.226,5.555
525.938909,16.628664,5.213,5.572
523.048629,12.553437,5.200,5.588
520.162043,8.475623,5.186,5.605
