x,y,wide_right,wide_left
-1195.592052,1334.136626,4.005,4.245
-1199.926159,1336.600482,4.002,4.233
-1204.26068,1339.062517,3.999,4.220
-1208.610224,1341.509995,3.996,4.207
-1212.989777,1343.929856,3.993,4.195
-1217.414319,1346.309050,3.990,4.182
-1221.873612,1348.662414,3.987,4.170
-1226.276742,1351.094013,3.984,4.157
-1230.516691,1353.725720,4.068,4.168
-1234.486442,1356.679407,4.249,4.204
-1238.079153,1360.076170,4.671,4.001
-1241.204801,1363.962506,4.553,4.141
-1243.803901,1368.249466,4.219,4.437
-1245.820199,1372.833780,4.488,4.218
-1247.197438,1377.612177,4.571,4.137
-1247.904671,1382.490911,4.447,4.218
-1248.056003,1387.430815,4.400,4.313
-1247.817118,1392.412134,4.365,4.388
-1247.353763,1397.415134,4.370,4.385
-1246.828529,1402.420467,4.374,4.382
-1246.324667,1407.418462,4.378,4.380
-1245.842125,1412.409612,4.382,4.377
-1245.376903,1417.394889,4.387,4.374
-1244.925003,1422.375264,4.391,4.372
-1244.482425,1427.351713,4.395,4.369
-1244.04517,1432.325206,4.399,4.366
-1243.609239,1437.296716,4.404,4.364
-1243.170632,1442.267217,4.408,4.361
-1242.725369,1447.237678,4.412,4.358
-1242.271158,1452.208734,4.417,4.356
-1241.80874,1457.180422,4.421,4.353
-1241.33917,1462.152718,4.425,4.350
-1240.863506,1467.125598,4.429,4.348
-1240.382803,1472.099036,4.434,4.345
-1239.89812,1477.073007,4.438,4.342
-1239.41051,1482.047487,4.442,4.340
-1238.921033,1487.022451,4.446,4.337
-1238.430743,1491.997874,4.451,4.334
-1237.940698,1496.973731,4.455,4.331
-1237.451954,1501.949997,4.461,4.321
-1236.965567,1506.926648,4.467,4.311
-1236.482594,1511.903659,4.473,4.301
-1236.004092,1516.881004,4.478,4.290
-1235.531117,1521.858660,4.484,4.280
-1235.064725,1526.836601,4.490,4.270
-1234.605974,1531.814802,4.496,4.259
-1234.155906,1536.793238,4.502,4.249
-1233.714374,1541.771841,4.508,4.239
-1233.279056,1546.750465,4.513,4.229
-1232.847404,1551.728955,4.519,4.218
-1232.416866,1556.707157,4.525,4.208
-1231.984892,1561.684916,4.531,4.198
-1231.548933,1566.662077,4.537,4.187
-1231.106438,1571.638487,4.543,4.177
-1230.654857,1576.613990,4.549,4.167
-1230.191639,1581.588432,4.554,4.157
-1229.714236,1586.561659,4.560,4.146
-1229.220096,1591.533515,4.566,4.136
-1228.706669,1596.503848,4.572,4.126
-1228.171405,1601.472501,4.578,4.116
-1227.611755,1606.439321,4.584,4.105
-1227.025167,1611.404152,4.589,4.095
-1226.409092,1616.366841,4.615,4.063
-1225.76098,1621.327233,4.709,3.957
-1225.07795,1626.285053,4.804,3.850
-1224.323867,1631.227871,4.740,3.895
-1223.40128,1636.120847,4.575,4.037
-1222.206133,1640.926728,4.411,4.179
-1220.634366,1645.608257,4.272,4.377
-1218.600257,1650.131010,4.149,4.561
-1216.127095,1654.477376,4.118,4.671
-1213.278297,1658.635938,4.287,4.540
-1210.117343,1662.595286,4.566,4.277
-1206.707713,1666.344011,4.682,4.314
-1203.101629,1669.870183,4.789,4.348
-1199.314792,1673.160173,4.760,4.326
-1195.355513,1676.200013,4.732,4.304
-1191.232099,1678.975732,4.587,4.309
-1186.95286,1681.473362,4.415,4.320
-1182.526103,1683.678930,4.542,4.346
-1177.960137,1685.578469,4.734,4.375
-1173.26327,1687.158008,4.791,4.336
-1168.443812,1688.403577,4.655,4.198
-1163.513912,1689.302359,4.520,4.061
-1158.508484,1689.848375,4.508,4.164
-1153.4708,1690.038154,4.496,4.267
-1148.444145,1689.868228,4.462,4.325
-1143.470782,1689.336479,4.391,4.309
-1138.565984,1688.476506,4.387,4.313
-1133.715897,1687.360450,4.784,4.444
-1128.905222,1686.062366,5.181,4.574
-1124.118658,1684.656305,5.158,4.568
-1119.343771,1683.202211,5.124,4.559
-1114.577422,1681.714292,5.091,4.550
-1109.818349,1680.197506,5.058,4.541
-1105.065291,1678.656810,5.025,4.531
-1100.316988,1677.097159,4.992,4.522
-1095.572177,1675.523512,4.958,4.513
-1090.829599,1673.940825,4.925,4.504
-1086.087992,1672.354054,4.892,4.495
-1081.346095,1670.768157,4.859,4.485
-1076.602815,1669.187450,4.826,4.476
-1071.858059,1667.612418,4.792,4.467
-1067.112103,1666.042136,4.759,4.458
-1062.365225,1664.475672,4.726,4.449
-1057.617702,1662.912097,4.693,4.439
-1052.869811,1661.350481,4.660,4.430
-1048.121829,1659.789895,4.626,4.421
-1043.374034,1658.229409,4.593,4.412
-1038.626703,1656.668092,4.560,4.403
-1033.880113,1655.105015,4.527,4.393
-1029.134541,1653.539248,4.503,4.391
-1024.390264,1651.969862,4.493,4.398
-1019.64756,1650.395926,4.484,4.404
-1014.906706,1648.816511,4.474,4.411
-1010.167979,1647.230686,4.464,4.418
-1005.431656,1645.637523,4.454,4.425
-1000.698015,1644.036090,4.444,4.432
-995.967332,1642.425459,4.435,4.438
-991.23978,1640.805034,4.425,4.445
-986.514887,1639.176243,4.415,4.452
-981.791944,1637.541274,4.405,4.459
-977.070239,1635.902315,4.396,4.466
-972.349061,1634.261556,4.386,4.473
-967.6277,1632.621185,4.376,4.479
-962.905443,1630.983390,4.366,4.486
-958.181581,1629.350361,4.357,4.493
-953.455402,1627.724287,4.347,4.500
-948.726195,1626.107355,4.337,4.507
-943.993248,1624.501755,4.327,4.514
-939.255852,1622.909677,4.317,4.520
-934.513295,1621.333307,4.308,4.527
