x,y,wide_right,wide_left
-622.261455,-901.809967,5.376,5.461
-621.596974,-906.766786,5.437,5.487
-620.929651,-911.722632,5.499,5.514
-620.259299,-916.677429,5.560,5.541
-619.585733,-921.631101,5.621,5.567
-618.908767,-926.583572,5.683,5.594
-618.228541,-931.534864,5.744,5.621
-617.551758,-936.487020,5.772,5.685
-616.891221,-941.443961,5.799,5.749
-616.259966,-946.409677,5.826,5.814
-615.671027,-951.388160,5.903,5.862
-615.137439,-956.383399,6.110,5.867
-614.672371,-961.399346,6.317,5.871
-614.367961,-966.415553,6.524,5.876
-614.52849,-971.346040,6.400,5.740
-615.493495,-976.093933,5.830,5.409
-617.526734,-980.552520,5.841,5.235
-620.534358,-984.568660,5.593,5.373
-624.317127,-987.975525,5.085,5.931
-628.675474,-990.606481,5.999,5.407
-633.393376,-992.305195,6.297,5.216
-638.23047,-992.930566,5.948,5.374
-642.944686,-992.343142,5.714,5.098
-647.380501,-990.545290,5.583,5.376
-651.594468,-987.886896,5.553,5.463
-655.675024,-984.770099,5.557,5.475
-659.707782,-981.583375,5.562,5.487
-663.732001,-978.491374,5.567,5.499
-667.749091,-975.475972,5.572,5.511
-671.759357,-972.513696,5.576,5.523
-675.7631,-969.581071,5.581,5.534
-679.760625,-966.654622,5.586,5.546
-683.752233,-963.710878,5.590,5.558
-687.738605,-960.729417,5.595,5.570
-691.723334,-957.713548,5.600,5.582
-695.711381,-954.677688,5.604,5.594
-699.707715,-951.636313,5.609,5.606
-703.717303,-948.603904,5.614,5.618
-707.745114,-945.594937,5.618,5.630
-711.795732,-942.623350,5.623,5.641
-715.858022,-939.680846,5.628,5.653
-719.899945,-936.729559,5.633,5.665
-723.888014,-933.729581,5.637,5.677
-727.788741,-930.640998,5.723,5.639
-731.568639,-927.423902,5.923,5.530
-735.194221,-924.038381,6.123,5.420
-738.607788,-920.424798,5.916,5.540
-741.386753,-916.226235,5.627,5.576
-742.752973,-911.232767,5.700,5.311
-741.665162,-906.703583,6.490,5.447
-738.339446,-903.187298,6.572,6.386
-734.471482,-899.958463,7.025,6.945
-730.565543,-896.807516,7.599,7.379
-726.5833,-893.773710,8.173,7.813
-722.522298,-890.858611,8.684,8.220
-718.395977,-888.047573,8.617,8.385
-714.217159,-885.325647,8.549,8.550
-709.989585,-882.674593,8.482,8.715
-705.710488,-880.073804,8.415,8.880
-701.376957,-877.502622,8.348,9.045
-697.054638,-874.901123,8.281,9.210
-693.062651,-872.058620,8.213,9.375
-689.881737,-868.491387,8.066,9.007
-688.113702,-863.676168,7.841,8.119
-688.337699,-858.622972,7.280,7.816
-690.440307,-854.218282,6.930,7.622
-693.106576,-850.020411,6.810,7.492
-695.767841,-845.801960,6.690,7.363
-698.425034,-841.569139,6.571,7.234
-701.088473,-837.332011,6.451,7.104
-703.768479,-833.100637,6.331,6.975
-706.47537,-828.885079,6.211,6.846
-709.219467,-824.695399,6.091,6.716
-712.008691,-820.539599,5.971,6.587
-714.836965,-816.413659,5.851,6.457
-717.69315,-812.309212,5.731,6.328
-720.566098,-808.217882,5.693,6.153
-723.444663,-804.131297,5.716,5.944
-726.317698,-800.041082,5.738,5.735
-729.174058,-795.938864,5.760,5.526
-732.005468,-791.818447,5.783,5.316
-734.812648,-787.680451,5.805,5.107
-737.598067,-783.526825,5.801,5.081
-740.364199,-779.359519,5.792,5.085
-743.113514,-775.180482,5.783,5.088
-745.848486,-770.991664,5.774,5.092
-748.571576,-766.795006,5.766,5.096
-751.28454,-762.591875,5.757,5.100
-753.987896,-758.382624,5.748,5.104
-756.68204,-754.167509,5.739,5.108
-759.367367,-749.946785,5.731,5.112
-762.04427,-745.720706,5.722,5.116
-764.713146,-741.489526,5.713,5.120
-767.374388,-737.253500,5.704,5.124
-770.028391,-733.012883,5.695,5.128
-772.675551,-728.767930,5.687,5.132
-775.316262,-724.518894,5.678,5.136
-777.950919,-720.266031,5.669,5.140
-780.579917,-716.009595,5.660,5.144
-783.20365,-711.749840,5.652,5.148
-785.822514,-707.487022,5.643,5.152
-788.436903,-703.221394,5.631,5.159
-791.047212,-698.953211,5.611,5.177
-793.653835,-694.682729,5.591,5.195
-796.257168,-690.410200,5.571,5.213
-798.857606,-686.135881,5.550,5.231
-801.455543,-681.860025,5.530,5.249
-804.051373,-677.582888,5.510,5.266
-806.645493,-673.304723,5.490,5.284
-809.238296,-669.025786,5.470,5.302
-811.830178,-664.746330,5.449,5.320
-814.421532,-660.466611,5.429,5.338
-817.012755,-656.186882,5.409,5.356
-819.604241,-651.907400,5.389,5.373
-822.196283,-647.628351,5.369,5.391
