x,y,wide_right,wide_left
-658.191637,108.150707,7.611,7.916
-654.327663,111.325660,7.663,7.937
-650.501697,114.546782,7.722,7.878
-646.704915,117.803330,7.782,7.818
-642.928495,121.084564,7.842,7.758
-639.163613,124.379740,7.901,7.699
-635.401447,127.678118,7.961,7.639
-631.633173,130.968955,7.952,7.648
-627.850045,134.241602,7.933,7.667
-624.047332,137.490321,7.915,7.685
-620.226232,140.716619,7.897,7.703
-616.388418,143.922589,7.879,7.721
-612.535566,147.110321,7.861,7.739
-608.66935,150.281906,7.842,7.758
-604.791443,153.439436,7.824,7.776
-600.90352,156.585001,7.822,7.778
-597.007256,159.720693,7.821,7.779
-593.104324,162.848602,7.819,7.781
-589.196399,165.970821,7.818,7.782
-585.285156,169.089440,7.816,7.784
-581.372268,172.206549,7.815,7.785
-577.459409,175.324241,7.813,7.787
-573.548255,178.444607,7.812,7.788
-569.640478,181.569737,7.810,7.790
-565.737754,184.701723,7.809,7.791
-561.841566,187.842286,7.807,7.793
-557.952538,190.991493,7.820,7.780
-554.071052,194.148943,7.839,7.761
-550.19749,197.314236,7.857,7.743
-546.332237,200.486971,7.333,7.450
-542.475675,203.666748,6.778,7.142
-538.628186,206.853168,6.715,7.008
-534.790153,210.045829,6.653,6.875
-530.962307,213.245288,6.590,6.742
-527.151362,216.468507,6.527,6.608
-523.369063,219.746252,6.465,6.475
-519.627313,223.109720,6.402,6.341
-515.928737,226.572344,6.340,6.208
-512.118197,229.845445,6.277,6.074
-507.922609,232.401181,6.465,5.775
-503.301531,233.931903,6.440,5.800
-498.411825,234.320788,5.997,6.243
-493.405973,233.677752,6.039,6.201
-488.411528,232.636805,6.064,6.176
-483.499587,231.688954,6.051,6.189
-478.616292,230.806776,6.038,6.202
-473.711279,229.921219,6.025,6.215
-468.785027,229.041791,6.012,6.228
-463.84534,228.189312,5.999,6.241
-458.900007,227.384571,6.000,6.240
-453.954008,226.639697,6.008,6.232
-449.00573,225.946540,6.015,6.225
-444.052621,225.294053,6.022,6.218
-439.092139,224.671167,6.030,6.210
-434.124428,224.061563,6.037,6.203
-429.155886,223.436704,6.045,6.195
-424.193795,222.766320,6.025,6.215
-419.245438,222.020142,6.000,6.240
-414.315858,221.180515,5.974,6.266
-409.392878,220.326769,5.949,6.291
